name,avg,var,count,color,rarity,legendary,x,y,freq
aegis_of_the_heavens,10.736694677871148,8.057654434322748,1071,W,uncommon,0,0.2884309151509919,0.19492147728033582,3346
aethershield_artificer,4.646850044365572,5.960467007681896,1127,W,uncommon,0,0.12637871435582282,-0.3314574888573703,2802
ajani_adversary_of_tyrants,1.0,0.0,442,W,mythic,1,0.30631287283103614,0.285706158980461,1318
ajani's_last_stand,1.252808988764045,0.2844022219416741,356,W,rare,0,0.42896633350576885,0.20214613811244658,1235
ajani's_pridemate,1.8129675810473815,0.6707545351086126,1203,W,uncommon,0,0.5914093781718764,0.10110315905175811,3477
ajani's_welcome,10.259211376858437,11.610249668959128,3094,W,uncommon,0,0.3704746237829612,0.07616316592251035,9765
angel_of_the_dawn,2.555806938159879,1.5274285720785588,2652,W,common,0,0.489251999093905,0.3535066354416085,9879
cavalry_drillmaster,5.629816635663035,5.650102198639013,3763,W,common,0,0.45248379926989896,0.40687810166054417,10742
cleansing_nova,1.0,0.0,616,W,rare,0,0.4251260663425903,0.051942528687702424,1763
daybreak_chaplain,7.650295857988166,7.578101490377321,5070,W,common,0,0.5608711782469241,0.17186244156398472,15157
dwarven_priest,7.09598005609224,6.749902817925706,3209,W,common,0,0.5749392724381058,0.14039649281353364,9952
gallant_cavalry,4.6781256842566235,4.282208179517679,4567,W,common,0,0.4709213890528144,0.3630446386366583,12668
herald_of_faith,2.153055396916048,1.0982188198894913,1751,W,uncommon,0,0.5468520667247185,0.12976447587698647,5451
hieromancer's_cage,1.5310104529616724,0.3702927072078087,1435,W,uncommon,0,0.4942410595831607,0.15288495025415869,4560
inspired_charge,8.927049180327868,8.908612604138673,4880,W,common,0,0.3832949119149938,0.43709753410710883,15105
invoke_the_divine,10.459640848902595,6.667380752563182,5513,W,common,0,0.4734189919088004,0.11574229840260002,16757
isolate,12.07514450867052,6.499170258500674,1038,W,rare,0,0.21183097242170482,0.13624888621563344,3393
knight_of_the_tusk,10.979710144927536,6.8209321952989255,3795,W,common,0,0.37871423952668265,0.1702326265058949,13143
knight's_pledge,10.751142944224322,7.640447489777251,6562,W,common,0,0.31472043845160674,0.3237338948944072,20884
knightly_valor,2.682581786030062,1.7657355094472078,1131,W,uncommon,0,0.41418998707653715,0.28505487684130937,3859
lena_selfless_champion,1.0,0.0,660,W,rare,1,0.5072610490858751,0.27396329354507537,1915
leonin_vanguard,7.0164581961816985,9.091236698548688,3038,W,uncommon,0,0.5368983743448661,0.22736338162097805,8203
leonin_warleader,1.0,0.0,864,W,rare,0,0.3921258115368212,0.3966983583499965,2423
loxodon_line_breaker,9.651785714285714,7.616470025510204,3584,W,common,0,0.43745006778048806,0.3617368906562276,10861
luminous_bonds,2.1372017353579174,0.9155574625566416,3688,W,common,0,0.4813791162325976,0.24889825250910724,12290
make_a_stand,6.791666666666667,8.044342320261439,2040,W,uncommon,0,0.41352033685338635,0.34137659044845425,5933
mentor_of_the_meek,1.0274170274170273,0.026665334024641378,693,W,rare,0,0.542767062194031,0.2562806412386015,1856
mighty_leap,9.507293354943274,7.916613473640338,3702,W,common,0,0.40447849196880586,0.3675948868185001,11583
militia_bugler,2.652767792954709,1.798193273901599,1391,W,uncommon,0,0.4719685100877089,0.3001647884713753,4475
novice_knight,7.621298701298701,10.096065845842471,1925,W,uncommon,0,0.34287123350639115,0.23470556814057192,5151
oreskos_swiftclaw,8.906440548780488,8.27383047055092,5248,W,common,0,0.4089165382129095,0.4236650714675708,15689
pegasus_courser,3.993006993006993,3.44615006018119,4433,W,common,0,0.5079357088141611,0.30678198061569956,12976
remorseful_cleric,2.61913357400722,2.441583364829465,554,W,rare,0,0.3847592356634343,0.3198250392876681,1736
resplendent_angel,1.0,0.0,427,W,mythic,0,0.5616214605147385,0.078521020863902,1281
revitalize,11.452066289070695,6.043380983229002,4767,W,common,0,0.4997200594623553,0.0653985394854905,15664
rustwing_falcon,9.571182301393478,9.2620283249044,6961,W,common,0,0.3516797684851002,0.40188967118993146,20774
shield_mare,4.259833134684148,4.179209030558828,1678,W,uncommon,0,0.537898636271198,0.18861773618936586,4674
star-crowned_stag,3.3582755203171457,2.5237694741381085,4036,W,common,0,0.48897595303376484,0.32883591539021584,12326
suncleanser,7.923566878980892,10.481419124508095,628,W,rare,0,0.34414672638512905,0.1553360770523074,1843
take_vengeance,5.206383330577146,5.708026063079168,6047,W,common,0,0.5013914725841986,0.18703535855681058,16485
trusty_packbeast,10.181653372008702,7.782085446201465,5516,W,common,0,0.41098975892400746,0.11400323918614562,16267
valiant_knight,1.0328638497652582,0.03178381714386475,639,W,rare,0,0.4334346322505114,0.2592456322317974,1792
aether_tunnel,9.04961464354528,10.255245516240288,2076,U,uncommon,0,-0.4020480382770554,-0.35412490325871904,5987
anticipate,8.91069507208952,7.820516129743308,4647,U,common,0,-0.30998423065367575,-0.4258065903988109,14236
aven_wind_mage,5.866490416391276,5.748643576191477,4539,U,common,0,-0.3312063604805658,-0.4917642451247322,12730
aviation_pioneer,5.069618696186962,4.856407849687353,4065,U,common,0,-0.12210424070391328,-0.5736852811821366,12194
bone_to_ash,7.304163454124904,9.404400553082285,2594,U,uncommon,0,-0.1275092079055084,-0.49046402631634956,7485
cancel,9.50749354005168,8.480434802929846,5805,U,common,0,-0.2426605568033859,-0.4053414430560778,18805
departed_deckhand,1.7516778523489933,0.7139832826063176,1043,U,uncommon,0,-0.2964244480936211,-0.5166103757044814,3511
disperse,6.209452897377792,5.915015854773897,3089,U,common,0,-0.2842162844536646,-0.5079667894446024,9519
divination,6.77988068298704,7.1023395043810185,4861,U,common,0,-0.18407779035750263,-0.5483800144284733,13912
djinn_of_wishes,1.0,0.0,791,U,rare,0,-0.1564730320010661,-0.5560512742443378,2184
dwindle,5.061546554445029,4.732140480341889,3802,U,common,0,-0.2145651335475503,-0.5479744807312981,11315
essence_scatter,3.1495405179615705,2.227428778015772,2394,U,common,0,-0.23041151412667973,-0.5602910292380191,8903
exclusion_mage,1.7771739130434783,0.5988992596093259,1104,U,uncommon,0,-0.31183715756124264,-0.4957294379703259,3910
frilled_sea_serpent,9.62076749435666,6.742348459646383,3101,U,common,0,-0.24363574837001647,-0.43495526980302324,10795
gearsmith_prodigy,11.271870794078062,6.846229833462851,4458,U,common,0,-0.06200440530431607,-0.44887832547104534,15503
ghostform,11.651369168356998,5.460353094952047,3944,U,common,0,-0.37158672596573483,-0.3365570706030732,13896
horizon_scholar,3.417337936325278,3.3463507193241644,2607,U,uncommon,0,-0.38330798099928737,-0.4310554359079172,7132
metamorphic_alteration,3.2240259740259742,4.09591625906561,616,U,rare,0,-0.35950040913972586,-0.40635854324235043,1860
mirror_image,3.6506276150627617,3.1673392155832936,1434,U,uncommon,0,-0.3309414171112179,-0.4546780640423938,4360
mistcaller,12.334550766983199,5.49654912251402,1369,U,rare,0,-0.23408441690237658,-0.2359585589519522,3988
mystic_archaeologist,1.11,0.10790000000000001,600,U,rare,0,-0.3662530513327829,-0.46685988702678904,1678
omenspeaker,6.621183694354426,6.486721641678522,5863,U,common,0,-0.19024884725491145,-0.5134626234543495,16876
omniscience,11.03974358974359,14.161240959894808,780,U,mythic,0,-0.14326112953463735,-0.116912287008855,2628
one_with_the_machine,5.596736596736597,10.082133872343661,429,U,rare,0,-0.0540778831523139,-0.49929590135553137,1166
patient_rebuilding,1.0,0.0,719,U,rare,0,-0.15302499344439838,-0.5803977428251584,1763
psychic_corrosion,5.775239835541343,10.181552306572106,2189,U,uncommon,0,-0.09827927979975103,-0.5553836055187019,5488
sai_master_thopterist,1.379591836734694,0.4722365680966264,735,U,rare,1,-0.056669571742736825,-0.5321485233596922,1781
salvager_of_secrets,5.332453825857519,4.783054049099259,2274,U,common,0,-0.20688262461810386,-0.5658850540072342,7575
scholar_of_stars,8.873587570621469,7.966364530466979,4248,U,common,0,-0.05051757099953042,-0.5669902830115974,12828
sift,3.1754684838160134,2.8158888350373945,1174,U,uncommon,0,-0.24715593507361264,-0.5123137299457786,3757
skilled_animator,2.5112994350282487,1.8186105525232212,1062,U,uncommon,0,-0.06392782528322793,-0.5686786152015068,3126
sleep,2.0103734439834025,0.9438757941495498,964,U,uncommon,0,-0.3537365714295943,-0.4625088262194779,3378
snapping_drake,6.841665045710951,6.914825004319922,5141,U,common,0,-0.23827132667180753,-0.4871922328818899,14612
supreme_phantom,5.909923664122138,9.046848085775887,1310,U,rare,0,-0.15272721353396956,-0.4078944452766083,3607
surge_mare,3.757548032936871,3.3071822769700554,1093,U,uncommon,0,-0.2420403164533502,-0.5301379297915143,3469
switcheroo,3.791986359761296,3.7418965658838506,1173,U,uncommon,0,-0.2995471262095121,-0.45329727386541213,3902
tezzeret_artifice_master,1.0,0.0,434,U,mythic,1,-0.010393184054332082,-0.5636051121369221,1316
tolarian_scholar,11.150765923138941,5.724918118011033,3721,U,common,0,-0.3218964154474597,-0.3798722819881523,12611
totally_lost,8.496750902527076,7.161902800766333,2770,U,common,0,-0.26025260315967674,-0.47226052644353095,8846
uncomfortable_chill,10.079890435973523,7.397863124265982,4381,U,common,0,-0.19524172307664736,-0.4321595421924269,13766
wall_of_mist,9.174411587205794,7.757751992334052,3314,U,common,0,-0.14618603990157406,-0.5195270119083377,11084
windreader_sphinx,1.106100795755968,0.1081060163654145,754,U,rare,0,-0.25964436679828407,-0.5411772226905776,2020
abnormal_endurance,8.131744368779465,7.836755521871118,3818,B,common,0,0.5291393569410949,-0.2387462750209468,11905
blood_divination,5.874293785310734,6.847192297870981,1416,B,uncommon,0,0.4039923844160547,-0.3304162943803971,4070
bogstomper,11.19575,5.7344319375,4000,B,common,0,0.388087479535914,-0.1888051192989753,14733
bone_dragon,1.0,0.0,364,B,mythic,0,0.47498224169123937,-0.20133117916641444,1134
child_of_night,9.143258426966293,8.44650836550409,6764,B,common,0,0.5457901926799393,-0.1550394369600359,20291
death_baron,1.149501661129568,0.13379543272149313,602,B,rare,0,0.4814797490410044,-0.34291293049321847,1647
demon_of_catastrophes,1.0,0.0,774,B,rare,0,0.45758971490468203,-0.24533522411900863,2153
diregraf_ghoul,7.626340626340626,9.78701959911741,2331,B,uncommon,0,0.5041108128707206,-0.18625814663844956,6651
doomed_dissenter,7.547743055555555,7.929317822868441,5760,B,common,0,0.49317983104501273,-0.29985536401331647,17324
duress,11.26421679326627,6.226021964086699,4871,B,common,0,0.30126722738007394,-0.3348239488961559,16857
epicure_of_blood,6.742225859247136,7.470650146478054,3666,B,common,0,0.5773845055441962,-0.16908570814532173,10800
fell_specter,4.186552072800809,4.404530983385491,1978,B,uncommon,0,0.3782338259741456,-0.4433891937225809,5661
fraying_omnipotence,11.565008025682182,9.81559739158888,1246,B,rare,0,0.20776514904206536,-0.09423997344410086,4438
gravedigger,2.6246498599439776,1.6168153535924177,1428,B,uncommon,0,0.40903785072106175,-0.41721652595665254,5071
graveyard_marshal,1.0925039872408293,0.09670617023928534,627,B,rare,0,0.4187997269631327,-0.37344991660388843,1856
hired_blade,9.582904025949246,7.858467506339448,5241,B,common,0,0.4353635182919984,-0.2776720016549724,15972
infectious_horror,11.763319279417402,6.034629994266097,5218,B,common,0,0.3848658036472393,-0.12882369811669567,17954
infernal_reckoning,11.56183745583039,8.790345740363845,849,B,rare,0,0.2508702206754739,-0.09578993767661641,3024
infernal_scarring,11.92980474423108,5.309741013997179,6197,B,common,0,0.34158067984082746,-0.14137272073765875,20858
isareth_the_awakener,1.0,0.0,637,B,rare,1,0.3413579719798815,-0.44964933967630144,2054
lich's_caress,1.9074852817493693,0.8016456806776822,3567,B,common,0,0.36938310227678206,-0.4695959878656707,12592
liliana_untouched_by_death,4.762755102040816,10.18861281757601,784,B,mythic,1,0.32994890890464557,-0.2070198397150592,2089
liliana's_contract,2.9375,3.3843513257575757,528,B,rare,0,0.33666104291798327,-0.4149846928312341,1599
macabre_waltz,8.057085122505683,7.600176499700357,3959,B,common,0,0.4529775473380382,-0.3521626885325994,11991
mind_rot,9.89237668161435,7.909692756964971,4014,B,common,0,0.3495893143896301,-0.4077604159367256,12694
murder,1.3107752956636005,0.22076431350270498,1522,B,uncommon,0,0.3293415681655104,-0.48717597376588134,4686
nightmare's_thirst,4.977011494252873,5.851688277371988,1218,B,uncommon,0,0.5701328533419352,-0.1921053343183408,3481
open_the_graves,1.434782608695652,0.5356017643352237,483,B,rare,0,0.45044198353931686,-0.2995665838233895,1673
phylactery_lich,5.645348837209302,11.445152785289345,860,B,rare,0,0.2992998700174388,-0.3659348930854855,2293
plague_mare,2.122863247863248,1.0992208616407335,936,B,uncommon,0,0.44764559762223666,-0.401036624276309,3777
ravenous_harpy,3.425581395348837,3.2429114836848743,1290,B,uncommon,0,0.5069025395013876,-0.23363777740266742,3876
reassembling_skeleton,3.7034331628926225,3.450397271098907,1369,B,uncommon,0,0.43326991035433937,-0.34479141864096674,4301
rise_from_the_grave,4.33291058972733,4.649474914643723,1577,B,uncommon,0,0.3818341996931215,-0.37819487536176705,4778
skeleton_archer,6.6294464523492485,6.714506693775221,5257,B,common,0,0.47045359951973453,-0.37028838188519514,14953
skymarch_bloodletter,5.417185554171856,5.719826422329024,7227,B,common,0,0.5352544829121004,-0.2772889665642475,19487
sovereign's_bite,11.819644079397673,6.418874890432093,5844,B,common,0,0.4513031979446766,-0.09450226769450897,20264
stitcher's_supplier,10.366274509803922,10.497215532487504,1275,B,uncommon,0,0.3095269065533544,-0.24956830142906633,4062
strangling_spores,4.130841121495327,3.972962615039902,5243,B,common,0,0.3953255682563503,-0.43722122368869654,15145
two-headed_zombie,8.075914249684741,7.9430390443492795,3965,B,common,0,0.5055634763525091,-0.2702031697062929,12146
vampire_neonate,5.824386503067485,5.967370533641963,3912,B,common,0,0.5609184706970147,-0.23228176893965513,11659
vampire_sovereign,1.4908579465541492,0.35118224564360334,1422,B,uncommon,0,0.5192314251402557,-0.3227555179416441,4184
walking_corpse,10.942142981996154,6.911003203468052,5721,B,common,0,0.38775446165425953,-0.2528095800136224,19347
act_of_treason,9.380392844615924,8.894410368296748,5702,R,common,0,0.09358945153602156,0.5185583750468561,17532
alpine_moon,12.657917760279965,5.560145095598834,1143,R,rare,0,-0.014691758993586525,0.24518126245245694,3984
apex_of_power,11.975308641975309,9.067291571406797,648,R,mythic,0,-0.08350515147398063,0.24522312969077625,2192
banefire,1.0,0.0,751,R,rare,0,-0.13698205316043063,0.43004085852707524,2370
boggart_brute,5.348138823952526,5.918000941706152,5561,R,common,0,0.0532650105741601,0.6093264075019493,15659
catalyst_elemental,11.12287831699737,7.348993675606826,4183,R,common,0,-0.09579848928399384,0.4199188750241483,13870
crash_through,11.653930348258706,5.948096492661072,5025,R,common,0,0.07973431332317059,0.4398308552220182,17362
dark-dweller_oracle,1.6986666666666668,0.935864888888889,375,R,rare,0,0.046140955573936195,0.5556894275309637,1360
demanding_dragon,1.0,0.0,844,R,rare,0,-0.17167884537920433,0.4877514321599246,2499
dismissive_pyromancer,1.0955631399317407,0.09325676478468008,586,R,rare,0,0.001617089002357142,0.5490459771866221,1694
doublecast,8.898941289701636,11.673136511471291,1039,R,uncommon,0,-0.03583615081324887,0.43908309146054453,3589
dragon_egg,5.51195219123506,6.653243599307948,2008,R,uncommon,0,-0.16196621636257674,0.5095861455740454,5376
electrify,2.4868686868686867,1.4180815368694157,3465,R,common,0,-0.11620105334477825,0.5742866772108817,12205
fiery_finish,4.963855421686747,5.664630042623946,913,R,uncommon,0,-0.19631155767492434,0.518476781945885,2784
fire_elemental,10.356673960612692,7.6198921572181675,3199,R,common,0,-0.12238103995175151,0.49455199469696853,11535
goblin_instigator,6.044064035504834,6.725907465228983,6309,R,common,0,0.1061959563118246,0.6009566604874764,17666
goblin_motivator,9.370589656839053,10.581488825818587,8276,R,common,0,0.13643444160301682,0.547860786632788,23781
goblin_trashmaster,1.1740196078431373,0.16824658785082663,408,R,rare,0,0.06228029444964133,0.6113119568681157,1185
guttersnipe,4.274129353233831,5.458683943466746,2010,R,uncommon,0,-0.017915847396484462,0.5511256324970281,5157
havoc_devils,7.378392349444301,7.69708803319037,3869,R,common,0,-0.09469790187213255,0.5967378289453225,12656
hostile_minotaur,8.522443559096946,8.185220058235407,3765,R,common,0,0.01226530716955387,0.592503533085496,11477
inferno_hellion,6.898395721925134,9.27844662415282,2057,R,uncommon,0,-0.12661471450106196,0.5441514809403902,5940
lathliss_dragon_queen,1.0,0.0,838,R,rare,1,-0.24957197904942735,0.5109637625933032,2450
lava_axe,10.825400082068116,8.156014663487888,4874,R,common,0,0.07923055856574354,0.47744896395785014,16332
lightning_mare,5.122626582278481,5.6202475314452816,1264,R,uncommon,0,-0.020413789023682693,0.5965543734640606,3726
lightning_strike,1.3546099290780143,0.24871988330566872,1410,R,uncommon,0,-0.049095315428973635,0.5646501835157786,4431
onakke_ogre,9.369932739501909,8.677365365408766,5501,R,common,0,-0.0729133619961745,0.5809645280727682,16938
sarkhan_fireblood,1.1912568306010929,0.1929290214697363,366,R,mythic,1,-0.2207321407643052,0.4579599757821203,1031
sarkhan's_unsealing,1.0,0.0,614,R,rare,0,-0.34138838328292875,0.4932142213095963,1437
shock,2.995294768890119,2.129233327171639,3613,R,common,0,-0.05800457213280545,0.599061802307405,12749
siegebreaker_giant,3.589071856287425,3.5414674020223025,1336,R,uncommon,0,-0.1432169154598977,0.5737884748783254,4239
smelt,12.183933382316924,4.265213330854761,4083,R,common,0,0.023484873769978105,0.3829884503296985,14580
sparktongue_dragon,5.5557093425605535,6.155085627167619,4335,R,common,0,-0.1785288371925348,0.556027476892644,12957
spit_flame,1.0,0.0,693,R,rare,0,-0.2081064148496152,0.5470275496662951,1895
sure_strike,8.461538461538462,7.890311754835292,4355,R,common,0,0.07687532921668018,0.5804022268616379,13626
tectonic_rift,10.381998582565556,9.201348521613866,1411,R,uncommon,0,0.018702500416671868,0.4376830420472439,4711
thud,7.118705035971223,9.28686834704898,1668,R,uncommon,0,-0.026012298169222778,0.5129230204796087,5161
tormenting_voice,9.917020273455917,7.920035628537597,4242,R,common,0,-0.066781468266524,0.5056977499323074,13068
trumpet_blast,10.410605030591434,8.575115269560008,5884,R,common,0,0.17130628425504635,0.5419498841377156,18612
viashino_pyromancer,8.397501487209993,9.892795661062632,8405,R,common,0,0.12533494229033815,0.5743258638021377,24733
volcanic_dragon,2.5402363534046146,1.7610428253976196,1777,R,uncommon,0,-0.19808266823031376,0.5532027110526372,5812
volley_veteran,1.5426170468187275,0.38263756883305544,833,R,uncommon,0,0.03773505033748787,0.6168867239479191,2812
blanchwood_armor,5.517271157167531,7.714295834936658,1158,G,uncommon,0,-0.5381376687504893,0.16104455183072466,3411
