name,avg,var,count,color,rarity,legendary,x,y,freq
ahn-crop_invader,9.491117404737384,9.833082788481832,7768,R,common,0,0.05361005907857349,0.10262716624710976,23070
aid_the_fallen,6.744952425156649,7.260780393420087,4309,B,common,0,0.058227997875934884,-0.10028040897486258,12597
ajani's_pridemate,4.114521300961979,4.577814784589787,2183,W,uncommon,0,-0.07310143051553564,-0.02100556242479124,6226
ajani_the_greathearted,1.5517774343122102,1.0706060627777552,1941,Multi,rare,1,-0.1022431256725078,0.0016431471524977737,8018
angrath's_rampage,7.538293216630197,15.976834140136337,5484,Multi,uncommon,0,0.07339510215317281,0.016992641828570222,12383
angrath_captain_of_chaos,1.9019607843137254,0.6747020376778161,2040,Multi,uncommon,1,0.05796692139595503,0.006801773388832532,5729
arboreal_grazer,10.619825425633048,9.604235765911312,11571,G,common,0,-0.07242025065459907,0.005445956519139142,34583
arlinn's_wolf,8.394981640146879,9.473732466003185,8170,G,common,0,-0.10749906793673043,0.015084934340474442,24165
arlinn_voice_of_the_pack,1.993956043956044,0.962051382683251,1820,G,uncommon,1,-0.1117362384651386,0.014812968319421943,6490
ashiok's_skulker,9.919973457199735,8.125115327762632,7535,U,common,0,0.044500837993948036,-0.027674670607878323,22640
ashiok_dream_render,3.0536697247706424,2.4186791936705667,2180,Multi,uncommon,1,0.05041473798847678,-0.0642882811016969,5746
augur_of_bolas,5.6899082568807335,7.222497545100019,3270,U,uncommon,0,0.06890836999015743,-0.015408359984807423,9154
aven_eternal,4.132369722327882,4.4978833536058955,5258,U,common,0,0.061893302301445546,-0.03177431035739692,18650
awakening_of_vitu-ghazi,1.0038350910834133,0.0038203831597951573,1043,G,rare,0,-0.09909915417162092,0.015756868926207878,2992
band_together,3.8182448838015954,3.5507319872050074,2883,G,common,0,-0.12153376420107866,0.023414579227929805,10440
banehound,10.590547055124711,9.35414665105557,9542,B,common,0,0.03769037823518712,-0.06210088501064568,28782
battlefield_promotion,7.920478672071029,8.65879892161615,5181,W,common,0,-0.06945724186333137,0.0020115463614329043,15436
bioessence_hydra,4.575392376681615,12.493194913305116,3568,Multi,rare,0,-0.046534855514655235,-0.0054253789330570784,9997
blast_zone,1.7411764705882353,0.6653633217993079,680,C,rare,0,-0.0033786612260046285,-0.009423423803891044,1888
bleeding_edge,1.5283178360101437,0.3675412954299748,1183,B,uncommon,0,0.06037571079129484,-0.096018998103693,3929
blindblast,9.04670626349892,9.188693254971566,3704,R,common,0,0.0647882936501291,0.12616694835406578,12167
bloom_hulk,4.90301908288237,5.206630019288364,7022,G,common,0,-0.11730737225624069,0.014664646457771288,20506
bolas's_citadel,1.9214285714285715,1.2557312925170068,840,B,rare,1,0.043531144658961234,-0.07999347206158414,2719
bolt_bend,6.2531046717918395,8.702348433159724,1691,R,uncommon,0,0.06155032191468605,0.1277042481317364,4713
bond_of_discipline,6.175236528177705,8.387227165362525,2431,W,uncommon,0,-0.062126285745441226,-0.009304422916602264,6722
